transacao_id;produto_id;usuario_id;data_hora_transacao;quantidade;valor_unitario_pre_venda;valor_unitario_pos_venda;valor_total_pos_venda;valor_total_pre_venda;discount_value
14293521;70699;614044;2018/08/23 16:46;1;34,99;30,81;30,81;34,99;4,18
14293521;71647;614044;2018/08/23 16:46;1;24,49;20,14;20,14;24,49;4,35
14293521;72833;614044;2018/08/23 16:46;2;19,13;19,13;38,25;38,25;0,00
14293521;72834;614044;2018/08/23 16:46;2;19,19;19,19;38,38;38,38;0,00
14306186;18159;467795;2018/08/24 09:40;1;35,58;35,58;35,58;35,58;0,00
14306186;19091;467795;2018/08/24 09:40;1;32,19;32,19;32,19;32,19;0,00
14306186;19123;467795;2018/08/24 09:40;2;0,00;0,00;0,00;0,00;0,00
14306186;23932;467795;2018/08/24 09:40;1;27,48;27,48;27,48;27,48;0,00
14306186;25766;467795;2018/08/24 09:40;2;20,40;20,40;40,79;40,79;0,00
14306186;26886;467795;2018/08/24 09:40;1;22,39;22,39;22,39;22,39;0,00
14306186;27075;467795;2018/08/24 09:40;1;17,50;17,50;17,50;17,50;0,00
14306186;27075;467795;2018/08/24 09:40;1;18,08;17,50;17,50;18,08;0,59
14306186;27534;467795;2018/08/24 09:40;1;25,19;24,41;24,41;25,19;0,78
14306186;36892;467795;2018/08/24 09:40;3;0,00;0,00;0,00;0,00;0,00
14306186;70699;467795;2018/08/24 09:40;1;34,99;30,81;30,81;34,99;4,18
14306186;71987;467795;2018/08/24 09:40;1;41,99;41,99;41,99;41,99;0,00
14306186;72468;467795;2018/08/24 09:40;1;18,09;18,09;18,09;18,09;0,00
14306186;72479;467795;2018/08/24 09:40;2;33,38;33,38;66,77;66,77;0,00
14306186;73354;467795;2018/08/24 09:40;6;12,59;12,59;75,54;75,54;0,00
14306186;73358;467795;2018/08/24 09:40;4;12,59;12,59;50,36;50,36;0,00
14306333;15429;464131;2018/08/24 09:48;1;16,09;16,09;16,09;16,09;0,00
14306333;20528;464131;2018/08/24 09:48;1;11,29;11,29;11,29;11,29;0,00
14306333;26408;464131;2018/08/24 09:48;1;34,97;34,97;34,97;34,97;0,00
14306333;26408;464131;2018/08/24 09:48;1;50,70;34,97;34,97;50,70;15,74
14306333;70929;464131;2018/08/24 09:48;1;43,90;43,90;43,90;43,90;0,00
14306333;73338;464131;2018/08/24 09:48;1;19,59;19,59;19,59;19,59;0,00
14306333;73354;464131;2018/08/24 09:48;1;12,59;12,59;12,59;12,59;0,00
14306333;73480;464131;2018/08/24 09:48;1;8,39;8,39;8,39;8,39;0,00
14306333;91016;464131;2018/08/24 09:48;2;15,39;15,28;30,57;30,78;0,21
14306812;24910;614346;2018/08/24 10:12;1;27,29;27,29;27,29;27,29;0,00
14312826;14175;215170;2018/08/24 14:40;2;105,28;105,28;210,55;210,55;0,00
14312826;15436;215170;2018/08/24 14:40;1;11,68;11,68;11,68;11,68;0,00
14312826;15440;215170;2018/08/24 14:40;1;11,96;11,96;11,96;11,96;0,00
14312826;18936;215170;2018/08/24 14:40;1;19,59;18,89;18,89;19,59;0,70
14312826;18940;215170;2018/08/24 14:40;1;22,39;22,39;22,39;22,39;0,00
14312826;19123;215170;2018/08/24 14:40;2;0,00;0,00;0,00;0,00;0,00
14312826;24013;215170;2018/08/24 14:40;1;55,99;54,40;54,40;55,99;1,59
14312826;25911;215170;2018/08/24 14:40;1;12,17;12,17;12,17;12,17;0,00
14312826;26517;215170;2018/08/24 14:40;1;18,90;18,90;18,90;18,90;0,00
14312826;26766;215170;2018/08/24 14:40;1;64,60;64,60;64,60;64,60;0,00
14312826;26943;215170;2018/08/24 14:40;1;69,99;69,63;69,63;69,99;0,36
14312826;27075;215170;2018/08/24 14:40;3;17,50;17,50;52,48;52,48;0,00
14312826;27075;215170;2018/08/24 14:40;3;18,08;17,50;52,48;54,24;1,76
14312826;27287;215170;2018/08/24 14:40;1;25,89;20,87;20,87;25,89;5,02
14312826;29706;215170;2018/08/24 14:40;1;25,89;24,20;24,20;25,89;1,69
14312826;36892;215170;2018/08/24 14:40;3;0,00;0,00;0,00;0,00;0,00
14312826;70698;215170;2018/08/24 14:40;1;18,19;17,52;17,52;18,19;0,67
14312826;70699;215170;2018/08/24 14:40;1;34,99;30,81;30,81;34,99;4,18
14312826;70700;215170;2018/08/24 14:40;1;22,48;22,48;22,48;22,48;0,00
14312826;70711;215170;2018/08/24 14:40;1;31,37;31,37;31,37;31,37;0,00
14312826;70767;215170;2018/08/24 14:40;2;16,09;16,09;32,18;32,18;0,00
14312826;71271;215170;2018/08/24 14:40;1;28,01;28,01;28,01;28,01;0,00
14312826;71874;215170;2018/08/24 14:40;1;22,39;22,39;22,39;22,39;0,00
14312826;71963;215170;2018/08/24 14:40;1;25,19;23,92;23,92;25,19;1,27
14312826;72210;215170;2018/08/24 14:40;1;16,79;16,11;16,11;16,79;0,68
14312826;72533;215170;2018/08/24 14:40;1;25,89;20,23;20,23;25,89;5,66
14312826;72831;215170;2018/08/24 14:40;1;10,49;10,49;10,49;10,49;0,00
14312826;72833;215170;2018/08/24 14:40;3;19,13;19,13;57,38;57,38;0,00
14312826;72834;215170;2018/08/24 14:40;1;19,19;19,19;19,19;19,19;0,00
14312826;72835;215170;2018/08/24 14:40;1;45,49;45,49;45,49;45,49;0,00
14312826;73226;215170;2018/08/24 14:40;1;31,49;31,49;31,49;31,49;0,00
14312826;73278;215170;2018/08/24 14:40;1;26,59;21,27;21,27;26,59;5,32
14314760;15434;436804;2018/08/24 16:07;1;11,72;11,72;11,72;11,72;0,00
14314760;19123;436804;2018/08/24 16:07;2;0,00;0,00;0,00;0,00;0,00
14314760;22496;436804;2018/08/24 16:07;1;18,19;18,19;18,19;18,19;0,00
14314760;24043;436804;2018/08/24 16:07;2;15,43;15,43;30,87;30,87;0,00
14314760;25766;436804;2018/08/24 16:07;1;20,40;20,40;20,40;20,40;0,00
14314760;29509;436804;2018/08/24 16:07;1;36,42;36,42;36,42;36,42;0,00
14314760;29755;436804;2018/08/24 16:07;1;29,39;21,02;21,02;29,39;8,37
14314760;36718;436804;2018/08/24 16:07;1;13,29;13,29;13,29;13,29;0,00
14314760;36892;436804;2018/08/24 16:07;3;0,00;0,00;0,00;0,00;0,00
14314760;37456;436804;2018/08/24 16:07;1;14,92;14,92;14,92;14,92;0,00
14314760;72831;436804;2018/08/24 16:07;1;10,49;10,49;10,49;10,49;0,00
14314760;73338;436804;2018/08/24 16:07;1;19,59;19,59;19,59;19,59;0,00
14314760;73341;436804;2018/08/24 16:07;1;58,09;58,09;58,09;58,09;0,00
14323556;18159;215170;2018/08/25 10:19;1;35,58;35,58;35,58;35,58;0,00
14323556;29575;215170;2018/08/25 10:19;1;19,59;15,85;15,85;19,59;3,74
14323556;71445;215170;2018/08/25 10:19;1;19,59;14,95;14,95;19,59;4,64
14323556;72383;215170;2018/08/25 10:19;1;16,09;16,09;16,09;16,09;0,00
14323556;72468;215170;2018/08/25 10:19;1;18,09;18,09;18,09;18,09;0,00
14323556;72479;215170;2018/08/25 10:19;2;33,38;33,38;66,77;66,77;0,00
14323556;73396;215170;2018/08/25 10:19;1;20,99;20,99;20,99;20,99;0,00
14323645;36892;150751;2018/08/25 10:24;1;0,00;0,00;0,00;0,00;0,00
14323645;70716;150751;2018/08/25 10:24;1;111,93;93,97;93,97;111,93;17,96
14323770;24555;614926;2018/08/25 10:31;1;65,41;65,41;65,41;65,41;0,00
14323770;24719;614926;2018/08/25 10:31;1;34,99;34,99;34,99;34,99;0,00
14323770;29793;614926;2018/08/25 10:31;1;13,33;13,33;13,33;13,33;0,00
14323770;29795;614926;2018/08/25 10:31;1;15,39;15,39;15,39;15,39;0,00
14323770;39154;614926;2018/08/25 10:31;1;15,39;15,39;15,39;15,39;0,00
14323770;42149;614926;2018/08/25 10:31;1;32,89;32,89;32,89;32,89;0,00
14323770;42606;614926;2018/08/25 10:31;1;13,17;13,17;13,17;13,17;0,00
14323770;70076;614926;2018/08/25 10:31;1;13,16;13,16;13,16;13,16;0,00
14326071;14175;615182;2018/08/25 12:25;3;105,28;105,28;315,83;315,83;0,00
14326071;15432;615182;2018/08/25 12:25;2;11,85;11,85;23,70;23,70;0,00
14326071;15434;615182;2018/08/25 12:25;4;11,72;11,72;46,89;46,89;0,00
14326071;15436;615182;2018/08/25 12:25;4;11,68;11,68;46,73;46,73;0,00
14326071;15443;615182;2018/08/25 12:25;4;11,83;11,83;47,32;47,32;0,00
14326071;15641;615182;2018/08/25 12:25;1;1,84;1,84;1,84;1,84;0,00
14326071;19123;615182;2018/08/25 12:25;3;0,00;0,00;0,00;0,00;0,00
14326071;20753;615182;2018/08/25 12:25;4;63,00;63,00;252,02;252,02;0,00
14326071;20823;615182;2018/08/25 12:25;1;1,99;1,57;1,57;1,99;0,42
14326071;22495;615182;2018/08/25 12:25;4;16,34;16,34;65,35;65,35;0,00
14326071;23936;615182;2018/08/25 12:25;1;15,65;15,65;15,65;15,65;0,00
14326071;23937;615182;2018/08/25 12:25;2;18,19;15,50;31,00;36,38;5,38
14326071;24979;615182;2018/08/25 12:25;2;15,48;15,48;30,96;30,96;0,00
14326071;25766;615182;2018/08/25 12:25;2;20,40;20,40;40,79;40,79;0,00
14326071;25910;615182;2018/08/25 12:25;2;11,75;11,75;23,51;23,51;0,00
14326071;26408;615182;2018/08/25 12:25;1;34,97;34,97;34,97;34,97;0,00
14326071;26408;615182;2018/08/25 12:25;1;50,70;34,97;34,97;50,70;15,74
14326071;26517;615182;2018/08/25 12:25;1;18,90;18,90;18,90;18,90;0,00
14326071;26518;615182;2018/08/25 12:25;1;18,48;18,48;18,48;18,48;0,00
14326071;26919;615182;2018/08/25 12:25;3;23,09;16,21;48,62;69,27;20,65
14326071;27287;615182;2018/08/25 12:25;2;25,89;20,87;41,74;51,78;10,04
14326071;27530;615182;2018/08/25 12:25;2;21,20;21,20;42,39;42,39;0,00
14326071;29292;615182;2018/08/25 12:25;2;59,62;59,62;119,23;119,23;0,00
14326071;29361;615182;2018/08/25 12:25;1;1,99;1,99;1,99;1,99;0,00
14326071;29665;615182;2018/08/25 12:25;2;31,49;27,09;54,18;62,98;8,80
14326071;29672;615182;2018/08/25 12:25;2;67,65;67,65;135,30;135,30;0,00
14326071;36892;615182;2018/08/25 12:25;4;0,00;0,00;0,00;0,00;0,00
14326071;70076;615182;2018/08/25 12:25;2;13,16;13,16;26,33;26,33;0,00
14326071;70462;615182;2018/08/25 12:25;1;33,59;29,86;29,86;33,59;3,73
14326071;70468;615182;2018/08/25 12:25;5;10,91;10,91;54,56;54,56;0,00
14326071;71387;615182;2018/08/25 12:25;1;43,39;40,67;40,67;43,39;2,72
14326071;72319;615182;2018/08/25 12:25;4;44,29;44,29;177,17;177,17;0,00
14326071;72386;615182;2018/08/25 12:25;1;9,09;9,09;9,09;9,09;0,00
14326071;72559;615182;2018/08/25 12:25;1;13,99;12,45;12,45;13,99;1,54
14326071;72833;615182;2018/08/25 12:25;4;19,13;19,13;76,51;76,51;0,00
14326071;72834;615182;2018/08/25 12:25;4;19,19;19,19;76,76;76,76;0,00
14326071;73278;615182;2018/08/25 12:25;2;26,59;21,27;42,55;53,18;10,63
14326071;73386;615182;2018/08/25 12:25;2;15,81;15,81;31,62;31,62;0,00
14326071;73396;615182;2018/08/25 12:25;3;20,99;20,99;62,97;62,97;0,00
14326071;73479;615182;2018/08/25 12:25;1;50,52;50,52;50,52;50,52;0,00
14326370;15436;616168;2018/08/25 12:40;1;11,68;11,68;11,68;11,68;0,00
14326370;18159;616168;2018/08/25 12:40;1;35,58;35,58;35,58;35,58;0,00
14326370;29292;616168;2018/08/25 12:40;1;59,62;59,62;59,62;59,62;0,00
14326370;36892;616168;2018/08/25 12:40;1;0,00;0,00;0,00;0,00;0,00
14326370;70144;616168;2018/08/25 12:40;1;47,50;47,50;47,50;47,50;0,00
14326370;70144;616168;2018/08/25 12:40;1;54,15;47,50;47,50;54,15;6,65
14326370;72831;616168;2018/08/25 12:40;1;10,49;10,49;10,49;10,49;0,00
14326370;72833;616168;2018/08/25 12:40;2;19,13;19,13;38,25;38,25;0,00
14326370;72834;616168;2018/08/25 12:40;2;19,19;19,19;38,38;38,38;0,00
14326370;72835;616168;2018/08/25 12:40;1;45,49;45,49;45,49;45,49;0,00
14326370;72933;616168;2018/08/25 12:40;2;66,87;66,87;133,74;133,74;0,00
14326566;29574;616475;2018/08/25 12:50;1;19,59;15,87;15,87;19,59;3,72
14326566;70040;616475;2018/08/25 12:50;1;38,49;38,49;38,49;38,49;0,00
14326566;71082;616475;2018/08/25 12:50;2;17,49;15,44;30,87;34,98;4,11
14326566;72492;616475;2018/08/25 12:50;1;18,19;14,67;14,67;18,19;3,52
14326566;72649;616475;2018/08/25 12:50;1;30,09;29,63;29,63;30,09;0,46
14326648;16331;616729;2018/08/25 12:55;1;11,89;11,66;11,66;11,89;0,23
14326648;16490;616729;2018/08/25 12:55;1;11,89;11,42;11,42;11,89;0,47
14326648;24896;616729;2018/08/25 12:55;1;13,29;13,29;13,29;13,29;0,00
14326648;26767;616729;2018/08/25 12:55;1;30,20;30,20;30,20;30,20;0,00
14326648;27530;616729;2018/08/25 12:55;1;21,20;21,20;21,20;21,20;0,00
14326648;71271;616729;2018/08/25 12:55;1;28,01;28,01;28,01;28,01;0,00
14326648;72304;616729;2018/08/25 12:55;1;27,99;26,18;26,18;27,99;1,81
14326648;73338;616729;2018/08/25 12:55;1;19,59;19,59;19,59;19,59;0,00
14326728;16490;147708;2018/08/25 12:59;1;11,89;11,42;11,42;11,89;0,47
14326728;18841;147708;2018/08/25 12:59;1;21,69;21,69;21,69;21,69;0,00
14326728;22642;147708;2018/08/25 12:59;2;34,99;30,71;61,42;69,98;8,56
14326728;24013;147708;2018/08/25 12:59;1;55,99;54,40;54,40;55,99;1,59
14326728;25766;147708;2018/08/25 12:59;1;20,40;20,40;20,40;20,40;0,00
14326728;27075;147708;2018/08/25 12:59;1;17,50;17,50;17,50;17,50;0,00
14326728;27075;147708;2018/08/25 12:59;1;18,08;17,50;17,50;18,08;0,59
14326728;70468;147708;2018/08/25 12:59;1;10,91;10,91;10,91;10,91;0,00
14326728;70551;147708;2018/08/25 12:59;2;0,99;0,99;1,98;1,98;0,00
14326728;70573;147708;2018/08/25 12:59;1;11,19;10,19;10,19;11,19;1,00
14326728;71548;147708;2018/08/25 12:59;1;27,99;19,34;19,34;27,99;8,65
14326728;71611;147708;2018/08/25 12:59;3;0,99;0,99;2,97;2,97;0,00
14326728;73589;147708;2018/08/25 12:59;2;1,50;1,50;3,00;3,00;0,00
14326895;17838;617588;2018/08/25 13:08;1;11,66;11,66;11,66;11,66;0,00
14326895;17838;617588;2018/08/25 13:08;1;17,14;11,66;11,66;17,14;5,48
14326895;17838;617588;2018/08/25 13:08;1;17,49;11,66;11,66;17,49;5,83
14326895;19086;617588;2018/08/25 13:08;1;22,39;22,39;22,39;22,39;0,00
14326895;25911;617588;2018/08/25 13:08;1;12,17;12,17;12,17;12,17;0,00
14326895;26886;617588;2018/08/25 13:08;1;22,39;22,39;22,39;22,39;0,00
14326895;70380;617588;2018/08/25 13:08;1;62,93;49,97;49,97;62,93;12,96
14326895;72933;617588;2018/08/25 13:08;2;66,87;66,87;133,74;133,74;0,00
14326895;73278;617588;2018/08/25 13:08;1;26,59;21,27;21,27;26,59;5,32
14327011;18159;618202;2018/08/25 13:14;4;35,58;35,58;142,33;142,33;0,00
14327011;25912;618202;2018/08/25 13:14;1;11,33;11,33;11,33;11,33;0,00
14327011;27075;618202;2018/08/25 13:14;2;17,50;17,50;34,99;34,99;0,00
14327011;27075;618202;2018/08/25 13:14;2;18,08;17,50;34,99;36,16;1,17
14327011;27530;618202;2018/08/25 13:14;1;21,20;21,20;21,20;21,20;0,00
14327011;36718;618202;2018/08/25 13:14;2;13,29;13,29;26,58;26,58;0,00
14327011;70989;618202;2018/08/25 13:14;1;25,19;22,74;22,74;25,19;2,45
14327011;72479;618202;2018/08/25 13:14;3;33,38;33,38;100,15;100,15;0,00
14327011;72850;618202;2018/08/25 13:14;1;17,49;17,49;17,49;17,49;0,00
14327011;73278;618202;2018/08/25 13:14;2;26,59;21,27;42,55;53,18;10,63
14327138;21408;618473;2018/08/25 13:20;1;1,99;1,99;1,99;1,99;0,00
14327138;24555;618473;2018/08/25 13:20;2;65,41;65,41;130,82;130,82;0,00
14327138;26408;618473;2018/08/25 13:20;1;34,97;34,97;34,97;34,97;0,00
14327138;26408;618473;2018/08/25 13:20;1;50,70;34,97;34,97;50,70;15,74
14327138;26657;618473;2018/08/25 13:20;1;75,14;75,14;75,14;75,14;0,00
14327138;26766;618473;2018/08/25 13:20;1;64,60;64,60;64,60;64,60;0,00
14327138;26794;618473;2018/08/25 13:20;1;1,77;1,77;1,77;1,77;0,00
14327138;29292;618473;2018/08/25 13:20;1;59,62;59,62;59,62;59,62;0,00
14327138;29672;618473;2018/08/25 13:20;1;67,65;67,65;67,65;67,65;0,00
14327138;29834;618473;2018/08/25 13:20;2;29,50;29,50;58,99;58,99;0,00
14327138;70699;618473;2018/08/25 13:20;1;34,99;30,81;30,81;34,99;4,18
14327138;70700;618473;2018/08/25 13:20;1;22,48;22,48;22,48;22,48;0,00
14327138;73157;618473;2018/08/25 13:20;1;34,99;34,99;34,99;34,99;0,00
14327138;73479;618473;2018/08/25 13:20;1;50,52;50,52;50,52;50,52;0,00
14327138;73481;618473;2018/08/25 13:20;1;34,99;34,99;34,99;34,99;0,00
14327369;24043;436804;2018/08/25 13:36;1;15,43;15,43;15,43;15,43;0,00
14327369;29618;436804;2018/08/25 13:36;1;6,99;6,99;6,99;6,99;0,00
14327369;73278;436804;2018/08/25 13:36;1;26,59;21,27;21,27;26,59;5,32
14327490;29665;619731;2018/08/25 13:46;2;31,49;27,09;54,18;62,98;8,80
14327490;42149;619731;2018/08/25 13:46;1;32,89;32,89;32,89;32,89;0,00
14327490;70698;619731;2018/08/25 13:46;1;18,19;17,52;17,52;18,19;0,67
14327490;70711;619731;2018/08/25 13:46;1;31,37;31,37;31,37;31,37;0,00
14327490;71965;619731;2018/08/25 13:46;1;25,19;23,75;23,75;25,19;1,44
14327490;72210;619731;2018/08/25 13:46;1;16,79;16,11;16,11;16,79;0,68
14327490;72304;619731;2018/08/25 13:46;1;27,99;26,18;26,18;27,99;1,81
14327490;72630;619731;2018/08/25 13:46;2;20,99;20,99;41,98;41,98;0,00
14327490;72831;619731;2018/08/25 13:46;1;10,49;10,49;10,49;10,49;0,00
14327490;73272;619731;2018/08/25 13:46;1;55,99;48,91;48,91;55,99;7,08
14327490;73278;619731;2018/08/25 13:46;1;26,59;21,27;21,27;26,59;5,32
14327490;73724;619731;2018/08/25 13:46;1;27,99;18,55;18,55;27,99;9,44
14327490;91366;619731;2018/08/25 13:46;1;15,39;12,59;12,59;15,39;2,80
14336309;15436;483672;2018/08/27 09:33;3;11,68;11,68;35,05;35,05;0,00
14336309;17647;483672;2018/08/27 09:33;1;15,39;15,39;15,39;15,39;0,00
14336309;24013;483672;2018/08/27 09:33;1;55,99;54,40;54,40;55,99;1,59
14336309;25766;483672;2018/08/27 09:33;2;20,40;20,40;40,79;40,79;0,00
14336309;25884;483672;2018/08/27 09:33;1;17,32;17,32;17,32;17,32;0,00
14336309;26517;483672;2018/08/27 09:33;1;18,90;18,90;18,90;18,90;0,00
14336309;29792;483672;2018/08/27 09:33;1;27,99;20,85;20,85;27,99;7,14
14336309;36892;483672;2018/08/27 09:33;1;0,00;0,00;0,00;0,00;0,00
14336309;71271;483672;2018/08/27 09:33;1;28,01;28,01;28,01;28,01;0,00
14336309;72304;483672;2018/08/27 09:33;1;27,99;26,18;26,18;27,99;1,81
14336309;72830;483672;2018/08/27 09:33;1;27,99;27,99;27,99;27,99;0,00
14336309;72831;483672;2018/08/27 09:33;2;10,49;10,49;20,98;20,98;0,00
14336309;73278;483672;2018/08/27 09:33;1;26,59;21,27;21,27;26,59;5,32
14336309;73357;483672;2018/08/27 09:33;1;12,59;12,59;12,59;12,59;0,00
14336309;73358;483672;2018/08/27 09:33;1;12,59;12,59;12,59;12,59;0,00
14336309;91430;483672;2018/08/27 09:33;1;15,39;15,33;15,33;15,39;0,06
14336530;15432;620038;2018/08/27 09:48;1;11,85;11,85;11,85;11,85;0,00
14336530;15434;620038;2018/08/27 09:48;1;11,72;11,72;11,72;11,72;0,00
14336530;15436;620038;2018/08/27 09:48;2;11,68;11,68;23,37;23,37;0,00
14336530;15437;620038;2018/08/27 09:48;1;11,88;11,88;11,88;11,88;0,00
14336530;15440;620038;2018/08/27 09:48;1;11,96;11,96;11,96;11,96;0,00
14336530;15443;620038;2018/08/27 09:48;1;11,83;11,83;11,83;11,83;0,00
14336530;17610;620038;2018/08/27 09:48;1;22,39;20,89;20,89;22,39;1,50
14336530;18159;620038;2018/08/27 09:48;1;35,58;35,58;35,58;35,58;0,00
14336530;18939;620038;2018/08/27 09:48;1;27,99;18,15;18,15;27,99;9,84
14336530;19090;620038;2018/08/27 09:48;1;18,19;17,56;17,56;18,19;0,63
14336530;20451;620038;2018/08/27 09:48;1;17,49;17,49;17,49;17,49;0,00
14336530;22495;620038;2018/08/27 09:48;1;16,34;16,34;16,34;16,34;0,00
14336530;24695;620038;2018/08/27 09:48;1;19,59;19,59;19,59;19,59;0,00
14336530;25910;620038;2018/08/27 09:48;1;11,75;11,75;11,75;11,75;0,00
14336530;25911;620038;2018/08/27 09:48;1;12,17;12,17;12,17;12,17;0,00
14336530;25912;620038;2018/08/27 09:48;2;11,33;11,33;22,65;22,65;0,00
14336530;27075;620038;2018/08/27 09:48;2;17,50;17,50;34,99;34,99;0,00
14336530;27075;620038;2018/08/27 09:48;2;18,08;17,50;34,99;36,16;1,17
14336530;36892;620038;2018/08/27 09:48;1;0,00;0,00;0,00;0,00;0,00
14336530;70551;620038;2018/08/27 09:48;7;0,99;0,99;6,93;6,93;0,00
14336530;71611;620038;2018/08/27 09:48;4;0,99;0,99;3,96;3,96;0,00
14336530;72468;620038;2018/08/27 09:48;2;18,09;18,09;36,17;36,17;0,00
14336530;72479;620038;2018/08/27 09:48;1;33,38;33,38;33,38;33,38;0,00
14336530;73278;620038;2018/08/27 09:48;1;26,59;21,27;21,27;26,59;5,32
14336530;73568;620038;2018/08/27 09:48;2;1,99;1,99;3,98;3,98;0,00
14336530;73589;620038;2018/08/27 09:48;3;1,50;1,50;4,50;4,50;0,00
14336530;91364;620038;2018/08/27 09:48;1;15,39;12,50;12,50;15,39;2,89
14336530;91367;620038;2018/08/27 09:48;1;15,39;12,60;12,60;15,39;2,79
14336906;15429;620524;2018/08/27 10:10;1;16,09;16,09;16,09;16,09;0,00
14336906;19094;620524;2018/08/27 10:10;1;16,79;16,00;16,00;16,79;0,79
14336906;19123;620524;2018/08/27 10:10;1;0,00;0,00;0,00;0,00;0,00
14336906;25910;620524;2018/08/27 10:10;1;11,75;11,75;11,75;11,75;0,00
14336906;25912;620524;2018/08/27 10:10;1;11,33;11,33;11,33;11,33;0,00
14336906;26408;620524;2018/08/27 10:10;1;34,97;34,97;34,97;34,97;0,00
14336906;26408;620524;2018/08/27 10:10;1;50,70;34,97;34,97;50,70;15,74
14336906;26943;620524;2018/08/27 10:10;1;69,99;69,63;69,63;69,99;0,36
14336906;36892;620524;2018/08/27 10:10;2;0,00;0,00;0,00;0,00;0,00
14336906;72319;620524;2018/08/27 10:10;1;44,29;44,29;44,29;44,29;0,00
14336906;72831;620524;2018/08/27 10:10;2;10,49;10,49;20,98;20,98;0,00
14336906;91366;620524;2018/08/27 10:10;2;15,39;12,59;25,18;30,78;5,60
13427422;17577;611053;2018/07/05 09:53;1;14,75;14,75;14,75;14,75;0,00
13427422;19084;611053;2018/07/05 09:53;1;17,50;17,50;17,50;17,50;0,00
13427422;20755;611053;2018/07/05 09:53;1;13,33;13,33;13,33;13,33;0,00
13427422;20755;611053;2018/07/05 09:53;1;13,33;13,33;13,33;13,33;0,00
13427422;20755;611053;2018/07/05 09:53;1;17,60;13,33;13,33;17,60;4,27
13427422;24016;611053;2018/07/05 09:53;1;33,59;30,79;30,79;33,59;2,80
13427422;26648;611053;2018/07/05 09:53;1;19,36;19,36;19,36;19,36;0,00
13427422;26943;611053;2018/07/05 09:53;1;69,99;69,63;69,63;69,99;0,36
13427422;29577;611053;2018/07/05 09:53;1;19,59;15,09;15,09;19,59;4,50
13427422;70136;611053;2018/07/05 09:53;1;12,99;12,99;12,99;12,99;0,00
13437768;15436;456730;2018/07/05 16:04;1;13,99;11,68;11,68;13,99;2,31
13437768;16488;456730;2018/07/05 16:04;1;11,89;11,34;11,34;11,89;0,55
13437768;17668;456730;2018/07/05 16:04;1;15,39;15,38;15,38;15,39;0,01
13437768;20451;456730;2018/07/05 16:04;1;17,49;17,49;17,49;17,49;0,00
13437768;21646;456730;2018/07/05 16:04;1;12,24;12,24;12,24;12,24;0,00
13437768;21646;456730;2018/07/05 16:04;1;12,74;12,24;12,24;12,74;0,50
13437768;23980;456730;2018/07/05 16:04;1;51,60;51,60;51,60;51,60;0,00
13437768;27287;456730;2018/07/05 16:04;1;20,87;20,87;20,87;20,87;0,00
13437768;72538;456730;2018/07/05 16:04;1;25,19;21,92;21,92;25,19;3,27
13437768;91016;456730;2018/07/05 16:04;1;15,39;15,28;15,28;15,39;0,11
13438134;18841;264799;2018/07/05 16:17;1;21,69;21,69;21,69;21,69;0,00
13438134;22642;264799;2018/07/05 16:17;1;30,71;30,71;30,71;30,71;0,00
13438134;25440;264799;2018/07/05 16:17;2;0,00;0,00;0,00;0,00;0,00
13438134;27287;264799;2018/07/05 16:17;1;20,87;20,87;20,87;20,87;0,00
13438134;29509;264799;2018/07/05 16:17;1;36,42;36,42;36,42;36,42;0,00
13438134;36892;264799;2018/07/05 16:17;3;0,00;0,00;0,00;0,00;0,00
13438134;72533;264799;2018/07/05 16:17;1;20,23;20,23;20,23;20,23;0,00
13438498;72279;264799;2018/07/05 16:28;5;0,99;0,99;4,95;4,95;0,00
13438740;24979;620716;2018/07/05 16:35;1;15,48;15,48;15,48;15,48;0,00
13438740;91072;620716;2018/07/05 16:35;1;90,93;88,35;88,35;90,93;2,58
13439094;18159;620814;2018/07/05 16:45;1;36,39;35,58;35,58;36,39;0,81
13439094;22504;620814;2018/07/05 16:45;2;48,84;48,84;97,68;97,68;0,00
13439094;23936;620814;2018/07/05 16:45;1;15,65;15,65;15,65;15,65;0,00
13439094;24979;620814;2018/07/05 16:45;1;15,48;15,48;15,48;15,48;0,00
13439094;29008;620814;2018/07/05 16:45;1;20,99;19,13;19,13;20,99;1,86
13439094;29325;620814;2018/07/05 16:45;2;65,40;65,40;130,80;130,80;0,00
13439094;29753;620814;2018/07/05 16:45;1;37,86;37,86;37,86;37,86;0,00
13439094;72533;620814;2018/07/05 16:45;1;20,23;20,23;20,23;20,23;0,00
13439094;73723;620814;2018/07/05 16:45;1;18,30;18,30;18,30;18,30;0,00
13439094;91839;620814;2018/07/05 16:45;1;27,44;27,44;27,44;27,44;0,00
13439094;91839;620814;2018/07/05 16:45;1;37,38;27,44;27,44;37,38;9,94
13440438;17585;621823;2018/07/05 17:26;2;17,37;17,37;34,73;34,73;0,00
13440438;19091;621823;2018/07/05 17:26;1;32,19;32,19;32,19;32,19;0,00
13440438;21646;621823;2018/07/05 17:26;1;12,24;12,24;12,24;12,24;0,00
13440438;21646;621823;2018/07/05 17:26;1;12,74;12,24;12,24;12,74;0,50
13440438;24015;621823;2018/07/05 17:26;1;28,18;28,18;28,18;28,18;0,00
13440438;27287;621823;2018/07/05 17:26;2;20,87;20,87;41,74;41,74;0,00
